Id,Province,Year,Location,Plot,Tree,Species,Diameter,Height,Lat,Long,Biomass
279,AB,1980,Marlen Creek-3,20,60,Balsam Poplar,15.0,15.15,55.333,-114.75,50.99
280,MB,1979,Noses Lake,1,1,Balsam Fir,28.8,16.5,51.667,-101.25,281.41
281,MB,1979,Noses Lake,1,2,Balsam Fir,21.2,14.44,51.667,-101.25,131.71
282,MB,1979,Noses Lake,1,3,Balsam Fir,17.6,13.71,51.667,-101.25,86.38
283,MB,1979,Noses Lake,1,4,Balsam Fir,10.2,10.37,51.667,-101.25,20.8
284,MB,1979,Noses Lake,1,5,Balsam Fir,11.2,9.92,51.667,-101.25,22.59
285,MB,1979,Noses Lake,1,6,Balsam Fir,12.0,9.86,51.667,-101.25,28.49
286,MB,1979,Noses Lake,1,7,Balsam Fir,8.0,6.91,51.667,-101.25,14.03
287,MB,1979,Noses Lake,1,8,Balsam Fir,10.1,52.21,51.667,-101.25,44.65
288,MB,1979,Noses Lake,1,9,Balsam Fir,22.8,15.02,51.667,-101.25,168.67
289,MB,1979,Noses Lake,1,10,Balsam Fir,16.6,12.47,51.667,-101.25,77.91
290,MB,1979,Noses Lake,1,11,Balsam Fir,24.3,16.26,51.667,-101.25,185.29
291,MB,1979,Noses Lake,1,12,Balsam Fir,22.8,16.72,51.667,-101.25,161.78
292,MB,1979,Noses Lake,1,13,Balsam Fir,35.0,17.81,51.667,-101.25,404.41
293,MB,1979,Noses Lake,1,14,Balsam Fir,33.3,19.8,51.667,-101.25,378.34
294,MB,1979,Noses Lake,1,15,Balsam Fir,32.6,16.76,51.667,-101.25,326.25
295,MB,1979,Noses Lake,1,16,Balsam Fir,33.4,18.32,51.667,-101.25,423.12
296,MB,1979,Noses Lake,1,17,Balsam Fir,33.3,14.17,51.667,-101.25,452.79
297,MB,1979,Noses Lake,1,18,Balsam Fir,1.8,2.5,51.667,-101.25,0.68
298,MB,1979,Noses Lake,1,19,Balsam Fir,8.9,6.64,51.667,-101.25,11.3
299,MB,1979,Noses Lake,1,20,Balsam Fir,5.9,5.73,51.667,-101.25,6.23
300,MB,1979,Shallow Lake,3,21,Black Spruce,34.4,20.28,51.583,-100.95,530.2
301,MB,1979,Shallow Lake,3,22,Black Spruce,24.3,20.23,51.583,-100.95,251.07
302,MB,1979,Shallow Lake,3,23,Trembling Aspen,19.5,18.89,51.583,-100.95,144.25
303,MB,1979,Shallow Lake,3,24,Trembling Aspen,34.6,20.98,51.583,-100.95,463.76
304,MB,1979,Shallow Lake,3,25,Trembling Aspen,24.0,21.29,51.583,-100.95,277.08
305,MB,1979,Shallow Lake,3,26,Trembling Aspen,24.3,21.36,51.583,-100.95,257.68
306,MB,1979,Shallow Lake,3,27,Trembling Aspen,11.0,13.38,51.583,-100.95,34.15
307,MB,1979,Shallow Lake,3,28,Black Spruce,33.3,22.61,51.583,-100.95,444.32
308,MB,1979,Shallow Lake,3,29,White Spruce,5.6,5.1,51.583,-100.95,6.27
309,MB,1979,Shallow Lake,3,30,White Spruce,42.7,27.3,51.583,-100.95,802.02
310,MB,1979,Shallow Lake,3,31,Trembling Aspen,35.8,22.72,51.583,-100.95,607.29
311,MB,1979,Shallow Lake,3,32,Trembling Aspen,37.3,21.75,51.583,-100.95,576.63
312,MB,1979,Shallow Lake,3,33,Trembling Aspen,35.1,23.06,51.583,-100.95,596.57
313,MB,1979,Shallow Lake,3,34,Trembling Aspen,34.3,22.42,51.583,-100.95,439.25
314,MB,1979,Shallow Lake,3,35,Trembling Aspen,21.2,19.5,51.583,-100.95,165.81
315,MB,1979,Shallow Lake,3,36,Trembling Aspen,3.3,6.27,51.583,-100.95,1.79
316,MB,1979,Shallow Lake,3,37,White Spruce,9.3,9.37,51.583,-100.95,21.66
317,MB,1979,Shallow Lake,3,38,White Spruce,32.5,23.48,51.583,-100.95,461.36
318,MB,1979,Shallow Lake,3,39,White Spruce,33.6,24.03,51.583,-100.95,463.43
319,MB,1979,Shallow Lake,3,40,Jack Pine,27.4,20.73,51.583,-100.95,337.26
320,MB,1979,Shallow Lake,3,41,Jack Pine,21.5,21.44,51.583,-100.95,206.67
321,MB,1979,Shallow Lake,3,42,White Spruce,22.2,16.86,51.583,-100.95,170.95
322,MB,1979,Shallow Lake,3,43,White Spruce,24.1,15.39,51.583,-100.95,199.31
323,MB,1979,Shallow Lake,3,44,White Spruce,12.7,13.47,51.583,-100.95,39.51
324,MB,1979,Shallow Lake,3,45,White Spruce,17.9,16.68,51.583,-100.95,94.16
325,MB,1979,Shallow Lake,3,46,White Spruce,30.1,21.77,51.583,-100.95,341.26
326,MB,1979,Shallow Lake,3,47,White Spruce,34.0,24.2,51.583,-100.95,391.28
327,MB,1979,Shallow Lake,3,48,White Spruce,32.8,24.86,51.583,-100.95,436.0
328,MB,1979,Shallow Lake,3,49,White Spruce,27.0,21.74,51.583,-100.95,265.77
329,MB,1979,Shallow Lake,3,50,White Spruce,26.1,22.05,51.583,-100.95,218.95
330,MB,1979,Shallow Lake,3,51,Black Spruce,29.0,20.53,51.583,-100.95,221.53
331,MB,1979,Shallow Lake,3,52,Black Spruce,31.0,21.85,51.583,-100.95,339.04
332,MB,1979,Shallow Lake,3,53,Black Spruce,24.2,21.04,51.583,-100.95,210.43
333,MB,1979,Shallow Lake,3,54,Black Spruce,24.4,20.5,51.583,-100.95,212.85
334,MB,1979,Shallow Lake,3,55,Black Spruce,33.9,20.51,51.583,-100.95,470.65
335,MB,1979,Shallow Lake,3,56,Jack Pine,22.9,19.83,51.583,-100.95,175.54
336,MB,1979,Shallow Lake,3,57,Black Spruce,24.2,21.97,51.583,-100.95,269.52
337,MB,1979,Shallow Lake,3,58,Black Spruce,18.7,19.45,51.583,-100.95,144.74
338,MB,1979,Shallow Lake,3,59,Black Spruce,4.6,3.94,51.583,-100.95,5.65
339,MB,1979,Shallow Lake,3,60,Jack Pine,15.6,14.06,51.583,-100.95,70.81
340,MB,1979,Shallow Lake,3,61,Black Spruce,34.1,22.44,51.583,-100.95,464.73
341,MB,1979,Shallow Lake,3,62,Trembling Aspen,13.2,14.48,51.583,-100.95,61.64
342,MB,1979,Shallow Lake,3,63,Trembling Aspen,11.0,14.5,51.583,-100.95,41.84
343,MB,1979,Shallow Lake,3,64,Trembling Aspen,17.2,15.05,51.583,-100.95,108.56
344,MB,1979,Shallow Lake,3,65,Jack Pine,34.1,23.85,51.583,-100.95,448.2
345,MB,1979,Shallow Lake,3,66,Jack Pine,25.6,21.07,51.583,-100.95,263.99
346,MB,1979,Shallow Lake,3,67,Jack Pine,21.7,19.95,51.583,-100.95,176.68
347,MB,1979,Shallow Lake,3,68,Jack Pine,21.1,17.98,51.583,-100.95,143.1
348,MB,1979,Shallow Lake,3,69,Jack Pine,13.0,13.02,51.583,-100.95,42.83
349,MB,1979,Shallow Lake,3,70,Trembling Aspen,23.8,17.58,51.583,-100.95,234.8
350,MB,1979,Shallow Lake,3,71,Jack Pine,18.1,20.19,51.583,-100.95,136.84
351,MB,1979,Shallow Lake,3,72,Jack Pine,12.5,14.37,51.583,-100.95,44.74
352,MB,1979,Shallow Lake,3,73,Jack Pine,18.0,19.18,51.583,-100.95,108.49
353,MB,1979,Shallow Lake,3,74,Jack Pine,34.3,18.36,51.583,-100.95,400.23
354,MB,1979,Shallow Lake,3,75,Jack Pine,35.2,21.62,51.583,-100.95,544.37
355,MB,1979,Shallow Lake,3,76,Jack Pine,31.9,20.39,51.583,-100.95,335.17
356,MB,1979,Shallow Lake,3,77,Jack Pine,34.1,22.4,51.583,-100.95,500.39
357,MB,1979,Shallow Lake,3,78,Black Spruce,12.2,14.98,51.583,-100.95,45.42
358,MB,1979,Shallow Lake,3,79,White Spruce,19.9,17.75,51.583,-100.95,120.67
359,MB,1979,Shallow Lake,3,80,White Spruce,18.3,16.54,51.583,-100.95,108.84
360,MB,1979,Shallow Lake,3,81,Black Spruce,12.0,15.53,51.583,-100.95,46.45
361,MB,1979,Shallow Lake,3,82,White Spruce,16.1,15.64,51.583,-100.95,74.21
362,MB,1979,Shallow Lake,3,83,Black Spruce,15.4,16.04,51.583,-100.95,93.11
363,MB,1979,Shallow Lake,3,84,Black Spruce,12.0,13.1,51.583,-100.95,36.94
364,MB,1979,Shallow Lake,3,85,Black Spruce,2.5,2.88,51.583,-100.95,2.4
365,MB,1979,Shallow Lake,3,86,Black Spruce,2.8,2.99,51.583,-100.95,2.15
366,MB,1979,Shallow Lake,3,87,White Spruce,2.4,2.58,51.583,-100.95,1.45
367,MB,1979,Shallow Lake,3,88,White Spruce,5.0,3.85,51.583,-100.95,4.69
368,MB,1979,Shallow Lake,3,89,Black Spruce,10.1,12.0,51.583,-100.95,28.81
369,MB,1979,Chain Lakes,2,90,Jack Pine,5.3,7.13,51.667,-100.833,2.73
370,MB,1979,Shallow Lake,3,91,Black Spruce,7.2,6.27,51.583,-100.95,6.3
371,MB,1979,Shallow Lake,3,92,White Spruce,5.7,5.73,51.583,-100.95,5.44
372,MB,1979,Chain Lakes,2,93,Jack Pine,9.4,6.75,51.667,-100.833,15.3
373,MB,1979,Chain Lakes,2,94,Jack Pine,3.4,5.32,51.667,-100.833,1.58
374,MB,1979,Chain Lakes,2,95,Jack Pine,6.1,6.23,51.667,-100.833,3.87
375,MB,1979,Chain Lakes,2,96,Jack Pine,6.7,6.12,51.667,-100.833,7.16
376,MB,1979,Shallow Lake,3,97,Trembling Aspen,6.1,6.85,51.583,-100.95,6.07
377,MB,1979,Shallow Lake,3,98,Trembling Aspen,5.4,6.29,51.583,-100.95,5.01
378,MB,1979,Shallow Lake,3,99,Trembling Aspen,3.7,5.84,51.583,-100.95,1.95
379,MB,1979,Shallow Lake,3,100,Trembling Aspen,9.8,8.9,51.583,-100.95,22.8
380,MB,1980,Red Deer Lake-1,26,121,Tamarack Larch,18.5,12.1,52.833,-101.25,95.65
381,MB,1980,Red Deer Lake-1,26,122,Tamarack Larch,21.5,16.28,52.833,-101.25,145.07
382,MB,1980,Red Deer Lake-1,26,123,Tamarack Larch,34.0,17.7,52.833,-101.25,380.42
383,MB,1980,Red Deer Lake-1,26,124,Tamarack Larch,16.5,10.34,52.833,-101.25,64.98
384,MB,1980,Red Deer Lake-1,26,125,Tamarack Larch,4.7,5.82,52.833,-101.25,4.45
385,MB,1980,Red Deer Lake-1,26,126,Tamarack Larch,7.1,5.85,52.833,-101.25,9.72
386,MB,1980,Red Deer Lake-1,26,127,Tamarack Larch,34.0,18.15,52.833,-101.25,383.43
387,MB,1980,Red Deer Lake-1,26,128,Tamarack Larch,31.4,18.9,52.833,-101.25,300.21
388,MB,1980,Red Deer Lake-1,26,129,Tamarack Larch,32.5,18.9,52.833,-101.25,342.44
389,MB,1980,Red Deer Lake-1,26,130,Tamarack Larch,16.0,14.27,52.833,-101.25,80.38
390,MB,1980,Red Deer Lake-1,26,131,Tamarack Larch,11.2,12.35,52.833,-101.25,34.35
391,MB,1980,Red Deer Lake-1,26,132,Tamarack Larch,15.4,15.63,52.833,-101.25,73.5
392,MB,1980,Red Deer Lake-1,26,133,Tamarack Larch,33.4,19.1,52.833,-101.25,413.1
393,MB,1980,Red Deer Lake-1,26,134,Tamarack Larch,26.9,15.8,52.833,-101.25,221.07
394,MB,1980,Red Deer Lake-1,26,135,Tamarack Larch,6.4,6.42,52.833,-101.25,7.14
395,MB,1980,Red Deer Lake-1,26,136,Tamarack Larch,5.4,6.27,52.833,-101.25,4.73
396,MB,1980,Red Deer Lake-1,26,137,Tamarack Larch,23.2,16.8,52.833,-101.25,146.26
397,MB,1980,Red Deer Lake-1,26,138,Tamarack Larch,9.9,11.11,52.833,-101.25,24.27
398,MB,1980,Red Deer Lake-1,26,139,Tamarack Larch,25.4,17.9,52.833,-101.25,193.2
399,MB,1980,Red Deer Lake-1,26,140,Tamarack Larch,23.0,15.83,52.833,-101.25,189.38
400,MB,1980,Red Deer Lake-2,27,141,Balsam Poplar,33.5,20.9,52.833,-101.25,354.3
401,MB,1980,Red Deer Lake-2,27,142,Balsam Poplar,33.6,19.47,52.833,-101.25,343.41
402,MB,1980,Red Deer Lake-2,27,143,Balsam Poplar,33.5,18.9,52.833,-101.25,368.06
403,MB,1980,Rice Creek-3,30,144,White Birch,31.9,19.0,52.75,-101.25,616.53
404,MB,1980,Rice Creek-3,30,145,White Birch,32.7,21.7,52.75,-101.25,600.89
405,MB,1980,Rice Creek-3,30,146,White Birch,32.5,17.1,52.75,-101.25,465.21
406,MB,1980,Rice Creek-3,30,147,White Birch,34.9,20.15,52.75,-101.25,549.16
407,MB,1980,Rice Creek-3,30,148,White Birch,34.0,17.5,52.75,-101.25,659.21
408,MB,1980,Red Deer Lake-2,27,149,Balsam Poplar,33.8,22.25,52.833,-101.25,381.17
409,MB,1980,Red Deer Lake-2,27,150,Balsam Poplar,31.7,19.2,52.833,-101.25,324.35
410,MB,1980,Rice Creek-3,30,151,White Birch,3.6,4.65,52.75,-101.25,2.48
411,MB,1980,Rice Creek-3,30,152,White Birch,4.1,5.85,52.75,-101.25,3.31
412,MB,1980,Rice Creek-3,30,153,White Birch,8.7,10.55,52.75,-101.25,19.54
413,MB,1980,Rice Creek-2,29,154,White Birch,28.4,18.7,52.583,-101.333,331.4
414,MB,1980,Rice Creek-2,29,155,White Birch,22.7,19.3,52.583,-101.333,271.46
415,MB,1980,Rice Creek-2,29,156,White Birch,22.2,19.35,52.583,-101.333,191.51
416,MB,1980,Rice Creek-2,29,157,White Birch,24.9,18.25,52.583,-101.333,290.22
417,MB,1980,Rice Creek-2,29,158,White Birch,24.2,18.7,52.583,-101.333,246.85
418,MB,1980,Rice Creek-3,30,159,Balsam Poplar,29.0,20.5,52.75,-101.25,217.31
419,MB,1980,Rice Creek-3,30,160,Balsam Poplar,23.7,16.2,52.75,-101.25,145.27
420,MB,1980,Rice Creek-3,30,161,Balsam Poplar,23.1,15.9,52.75,-101.25,111.21
421,MB,1980,Rice Creek-3,30,162,Balsam Poplar,21.4,14.75,52.75,-101.25,125.71
422,MB,1980,Rice Creek-3,30,163,Balsam Poplar,23.9,16.15,52.75,-101.25,224.59
423,MB,1980,Rice Creek-2,29,164,White Birch,12.0,13.65,52.583,-101.333,40.4
424,MB,1980,Rice Creek-2,29,165,White Birch,16.8,15.4,52.583,-101.333,102.38
425,MB,1980,Rice Creek-2,29,166,White Birch,14.5,14.64,52.583,-101.333,71.44
426,MB,1980,Rice Creek-2,29,167,White Birch,19.4,16.5,52.583,-101.333,151.6
427,MB,1980,Rice Creek-2,29,168,White Birch,12.0,14.5,52.583,-101.333,44.72
428,MB,1980,Rice Creek-2,29,169,White Birch,9.0,11.3,52.583,-101.333,21.22
429,MB,1980,Rice Creek-2,29,170,White Birch,1.5,3.25,52.583,-101.333,0.36
430,MB,1980,Rice Creek-1,28,171,Balsam Poplar,18.4,16.08,52.667,-101.25,96.37
431,MB,1980,Rice Creek-1,28,172,Balsam Poplar,15.9,16.5,52.667,-101.25,62.61
432,MB,1980,Rice Creek-1,28,173,Balsam Poplar,14.7,16.8,52.667,-101.25,60.49
433,MB,1980,Rice Creek-1,28,174,Balsam Poplar,12.1,11.5,52.667,-101.25,27.79
434,MB,1980,Rice Creek-1,28,175,Balsam Poplar,14.1,14.7,52.667,-101.25,47.85
435,MB,1980,Rice Creek-3,30,176,Balsam Poplar,5.6,8.1,52.75,-101.25,4.62
436,MB,1980,Rice Creek-3,30,177,Balsam Poplar,3.4,4.3,52.75,-101.25,1.54
437,MB,1980,Rice Creek-3,30,178,Balsam Poplar,3.2,3.7,52.75,-101.25,0.64
438,MB,1980,Rice Creek-3,30,179,Balsam Poplar,2.5,3.3,52.75,-101.25,1.06
439,MB,1980,Rice Creek-3,30,180,Balsam Poplar,9.0,8.4,52.75,-101.25,15.63
440,NB,,,,142,Red Maple,13.1,12.3,,,53.63899
441,NB,,,,143,Red Maple,7.0,7.6,,,12.293
442,NB,,,,144,White Birch,23.0,18.5,,,232.679
443,NB,,,,145,White Birch,27.3,17.4,,,387.04858
444,NB,,,,146,White Birch,17.2,15.6,,,120.461
445,NB,,,,157,Red Maple,13.5,11.1,,,60.71698
446,NB,,,,160,Red Maple,21.8,16.2,,,164.75398
447,NB,,,,161,White Birch,24.2,16.0,,,268.04687
448,NB,,,,162,White Birch,31.7,17.2,,,471.02954
449,NB,,,,163,Red Maple,10.2,11.8,,,30.74397
450,NB,,,,164,Red Maple,9.4,10.2,,,18.65599
451,NB,,,,165,White Birch,23.8,15.0,,,199.09601
452,NB,,,,166,White Birch,16.1,17.7,,,109.842
453,NB,,,,167,White Birch,18.8,17.7,,,175.35201
454,NB,,,,169,White Birch,9.6,9.4,,,20.73599
455,NB,,,,176,Red Maple,27.5,13.7,,,247.821
456,NB,,,,178,Trembling Aspen,33.2,17.3,,,368.97192
457,NB,,,,179,Trembling Aspen,18.1,16.2,,,90.03999
458,NB,,,,180,Trembling Aspen,23.0,15.5,,,166.571
459,NB,,,,181,White Birch,19.7,14.5,,,184.06401
460,NB,,,,222,White Birch,15.4,12.4,,,59.92397
461,NB,,,,223,White Birch,19.7,14.2,,,158.265
462,NB,,,,224,White Birch,18.2,14.7,,,130.30399
463,NB,,,,225,Red Maple,15.6,14.1,,,82.32599
464,NB,,,,226,Red Maple,28.2,16.3,,,259.04102
465,NB,,,,227,Red Maple,19.7,14.8,,,144.37
466,NB,,,,228,White Birch,27.9,15.8,,,278.57397
467,NB,,,,229,White Birch,13.7,13.4,,,44.64999
468,NB,,,,230,Red Maple,8.5,6.5,,,8.974
469,NB,,,,231,Red Maple,10.0,10.0,,,28.35999
470,NB,,,,232,Red Maple,7.2,8.4,,,7.801
471,NB,,,,233,White Birch,19.3,15.0,,,147.713
472,NB,,,,241,White Birch,26.5,16.0,,,268.12988
473,NB,,,,242,Red Maple,9.8,6.8,,,22.62099
474,NB,,,,243,White Birch,28.4,17.2,,,397.51367
475,NB,,,,244,White Birch,18.0,15.0,,,106.39499
476,NB,,,,245,White Birch,22.8,16.2,,,202.69901
477,NB,,,,247,Trembling Aspen,25.6,16.7,,,205.075
478,NB,,,,249,Trembling Aspen,10.8,11.3,,,29.15599
479,NB,,,,255,Trembling Aspen,14.5,17.1,,,74.27698
480,NB,,,,256,Trembling Aspen,15.0,14.3,,,67.99399
481,NB,,,,257,Trembling Aspen,22.9,17.2,,,166.078
482,NB,,,,258,Trembling Aspen,22.8,15.0,,,156.09
483,NB,,,,259,Trembling Aspen,20.4,16.5,,,121.89502
484,NB,,,,260,Red Maple,5.5,10.0,,,6.865
485,NB,,,,261,Trembling Aspen,10.2,11.4,,,23.521
486,NB,,,,262,Trembling Aspen,16.0,15.0,,,62.89398
487,NB,,,,264,Trembling Aspen,23.6,17.5,,,192.841
488,NB,,,,265,Trembling Aspen,14.3,12.9,,,46.15298
489,NB,,,,266,Trembling Aspen,19.8,16.8,,,112.90399
490,NB,,,,267,Trembling Aspen,17.7,15.9,,,94.12898
491,NB,,,,268,Trembling Aspen,19.9,7.7,,,132.306
492,NB,,,,269,Trembling Aspen,11.5,4.8,,,33.40599
493,NB,,,,270,White Birch,4.9,5.3,,,4.94
494,NB,,,,271,White Birch,12.5,11.9,,,47.26099
495,NB,,,,272,White Birch,7.1,10.5,,,12.796
496,NB,,,,273,Trembling Aspen,23.0,19.3,,,197.29601
497,NB,,,,274,Trembling Aspen,16.1,16.3,,,82.12498
498,NB,,,,275,Trembling Aspen,12.8,14.7,,,40.62398
499,NB,,,,302,Trembling Aspen,6.9,7.8,,,8.831
500,NB,,,,305,Trembling Aspen,20.2,13.3,,,162.62999
501,NB,,,,306,Red Maple,24.5,11.5,,,204.45601
502,NB,,,,308,Trembling Aspen,20.0,13.3,,,140.62399
503,NB,,,,309,Trembling Aspen,22.6,13.5,,,187.953
504,NB,,,,310,Trembling Aspen,11.9,12.0,,,33.52998
505,NB,,,,316,White Birch,11.5,12.2,,,40.97998
506,NB,,,,328,Red Maple,4.4,6.0,,,4.748
507,NB,,,,329,Red Maple,2.4,3.8,,,1.091
508,NB,,,,334,Trembling Aspen,26.1,17.9,,,253.46202
509,NB,,,,335,Trembling Aspen,3.4,2.5,,,1.275
510,NB,,,,336,Trembling Aspen,4.5,5.8,,,2.431
511,NB,,,,337,White Birch,7.6,9.7,,,14.957
512,NB,,,,338,White Birch,6.5,8.7,,,9.35
513,NB,,,,339,White Birch,13.7,11.3,,,72.813
514,NB,,,,341,Trembling Aspen,28.3,13.4,,,188.68401
515,NB,,,,342,Trembling Aspen,2.4,3.8,,,0.645
516,NB,,,,356,Red Maple,16.7,10.9,,,85.68799
517,NB,,,,358,Red Maple,19.2,14.8,,,131.41599
518,NB,,,,359,Red Maple,17.9,15.2,,,122.58899
519,NB,,,,360,White Birch,13.8,12.7,,,60.582
520,NB,,,,361,White Birch,28.7,19.1,,,375.44067
521,NB,,,,362,White Birch,32.7,19.1,,,485.37769
522,NB,,,,363,Red Maple,11.3,11.5,,,36.96999
523,NB,,,,364,Red Maple,17.5,15.0,,,104.08498
524,NB,,,,365,Red Maple,24.7,17.2,,,225.63901
525,NB,,,,366,White Birch,22.5,17.3,,,237.838
526,NB,,,,367,Red Maple,19.2,15.2,,,140.87799
527,NB,,,,370,Red Maple,8.3,9.8,,,11.267
528,NB,,,,396,Grey Birch,13.7,12.5,,,58.43199
529,NB,,,,397,Grey Birch,9.0,7.8,,,21.75699
530,NB,,,,401,Grey Birch,11.8,11.5,,,39.06099
531,NB,,,,402,Trembling Aspen,26.9,18.6,,,251.12199
532,NB,,,,403,Trembling Aspen,25.3,18.1,,,224.592
533,NB,,,,404,Red Maple,22.6,16.5,,,161.84399
534,NB,,,,405,Trembling Aspen,29.2,18.5,,,266.11792
535,NB,,,,406,Trembling Aspen,33.3,18.7,,,494.11279
536,NB,,,,407,Red Maple,16.1,16.2,,,92.00398
537,NB,,,,408,Grey Birch,5.4,7.2,,,6.02
538,NB,,,,416,Red Maple,15.0,10.7,,,66.56799
539,NB,,,,417,Red Maple,21.3,13.7,,,170.98801
540,NB,,,,443,Red Maple,26.2,14.4,,,246.92599
541,NB,,,,444,Red Maple,13.9,13.0,,,65.10799
542,NB,,,,449,Grey Birch,10.1,12.0,,,28.40099
543,NB,,,,466,Red Maple,27.8,17.7,,,323.69092
544,NB,,,,467,Red Maple,29.6,18.2,,,324.45776
545,NB,,,,468,White Birch,27.6,18.3,,,381.07666
546,NB,,,,469,Red Maple,27.1,18.7,,,332.02271
547,NB,,,,470,White Birch,25.6,18.7,,,274.69287
548,NB,,,,471,White Birch,20.8,16.3,,,203.537
549,NB,,,,473,Trembling Aspen,28.2,16.5,,,295.16284
550,NB,,,,474,Trembling Aspen,30.6,17.2,,,398.13379
551,NB,,,,479,Grey Birch,9.8,11.6,,,26.784
552,NB,,,,480,Grey Birch,13.5,11.0,,,49.59798
553,NB,,,,484,White Birch,6.4,9.1,,,10.241
554,NB,,,,510,Grey Birch,10.9,9.0,,,25.09198
555,NB,,,,512,Grey Birch,6.9,7.7,,,10.812
556,NB,,,,513,Grey Birch,11.0,10.2,,,32.85298
557,NB,,,,515,Grey Birch,13.2,10.7,,,53.65398
558,NB,,,,516,Grey Birch,12.4,10.4,,,35.90799
559,NB,,,,517,Trembling Aspen,16.6,12.5,,,78.32898
560,NB,,,,518,Grey Birch,9.4,11.0,,,22.85699
561,NB,,,,520,Grey Birch,7.3,8.5,,,12.504
562,NB,,,,521,Grey Birch,10.5,10.6,,,31.18797
563,NB,,,,522,Grey Birch,6.0,7.3,,,6.797
564,NB,,,,523,Grey Birch,8.9,8.5,,,16.603
565,NB,,,,525,Trembling Aspen,1.8,2.8,,,0.329
566,NB,,,,526,Red Maple,13.2,17.7,,,65.24599
567,NB,,,,527,Red Maple,5.6,8.3,,,7.168
568,NB,,,,528,Red Maple,4.5,6.9,,,4.64
569,NB,,,,529,Red Maple,7.7,9.3,,,14.186
570,NB,,,,530,Red Maple,12.0,15.4,,,42.825
571,NB,,,,531,Red Maple,15.2,16.7,,,85.96298
572,NB,,,,532,Red Maple,20.0,17.9,,,161.56699
573,NB,,,,533,Red Maple,15.1,15.9,,,84.21098
574,NB,,,,534,Red Maple,17.6,16.2,,,108.28299
575,NB,,,,535,Red Maple,13.1,15.4,,,60.13397
576,NB,,,,536,White Birch,5.6,5.6,,,4.713
577,NB,,,,537,Grey Birch,11.3,9.1,,,29.48398
578,NB,,,,538,Grey Birch,4.2,5.0,,,2.786
579,NB,,,,539,Grey Birch,4.2,5.0,,,2.741
580,NB,,,,540,Grey Birch,13.0,9.4,,,41.15099
581,NB,,,,541,Grey Birch,6.8,7.5,,,9.506
582,NB,,,,542,Grey Birch,7.6,8.2,,,13.102
583,NB,,,,543,Grey Birch,7.7,7.3,,,10.548
584,NB,,,,545,Grey Birch,2.2,2.3,,,0.829
585,NB,,,,546,Grey Birch,2.6,2.5,,,0.807
586,NB,,,,547,Grey Birch,2.2,2.4,,,0.625
587,NB,,,,548,Grey Birch,6.7,8.4,,,10.134
588,NB,,,,549,Grey Birch,10.1,8.6,,,26.008
589,NB,,,,552,Red Maple,2.8,3.9,,,1.5
590,NB,,,,553,Grey Birch,19.8,14.9,,,150.64801
591,NB,,,,554,Grey Birch,13.2,9.2,,,38.74197
592,NB,,,,555,Grey Birch,22.3,11.5,,,112.54999
593,NB,,,,556,Grey Birch,20.2,12.0,,,154.98599
594,NB,,,,557,Grey Birch,16.1,11.9,,,84.70898
595,NB,,,,559,Grey Birch,22.7,14.3,,,180.957
596,NB,,,,560,Grey Birch,16.4,11.5,,,73.843
597,NB,,,,561,Grey Birch,18.8,13.1,,,129.214
598,NB,,,,583,Trembling Aspen,2.3,3.9,,,0.547
599,NB,,,,584,Trembling Aspen,4.2,5.8,,,2.651
600,NB,,,,585,Trembling Aspen,5.4,7.1,,,6.096
601,NB,,,,586,Trembling Aspen,7.7,9.0,,,12.089
602,NB,,,,587,Trembling Aspen,9.0,6.3,,,16.23799
603,NB,,,,588,Trembling Aspen,9.1,9.1,,,14.689
604,NB,,,,589,Trembling Aspen,7.0,7.8,,,9.103
605,NB,,,,590,White Birch,2.8,3.8,,,1.115
606,NB,,,,591,White Birch,3.9,5.7,,,3.077
607,NB,,,,592,White Birch,5.2,7.3,,,6.516
608,NB,,,,593,White Birch,2.7,3.7,,,1.806
609,NB,,,,594,White Birch,7.8,7.6,,,13.751
610,NB,,,,603,White Birch,13.5,10.5,,,57.61099
611,NB,,,,608,White Birch,9.2,10.5,,,30.33699
612,NB,,,,609,White Birch,9.4,9.8,,,27.89899
613,NB,,,,610,Grey Birch,16.0,11.0,,,76.30399
614,NB,,,,611,Grey Birch,4.9,5.9,,,4.363
615,NB,,,,612,Grey Birch,2.2,2.9,,,0.682
616,NB,,,,613,Grey Birch,2.6,3.1,,,1.311
617,NB,,,,614,Grey Birch,5.5,7.4,,,7.547
618,NL,,West,,1,White Spruce,22.9,13.6,,,165.85
619,NL,,East,,20,White Spruce,21.2,10.3,,,166.2
620,NL,,East,,95,Balsam Fir,17.8,10.4,,,74.3
621,NL,,East,,107,Black Spruce,15.8,11.2,,,72.3
622,NL,,East,,110,Black Spruce,19.0,12.7,,,112.6
623,NL,,East,,114,Black Spruce,16.7,9.8,,,77.8
624,NL,,East,,105,White Birch,16.3,12.9,,,73.5
625,NL,,West,,8,Tamarack Larch,18.2,13.3,,,121.3
626,NL,,West,,59,Tamarack Larch,18.6,10.0,,,70.3
627,NL,,East,,20,White Birch,16.3,10.7,,,94.1
628,NL,,East,,115,Balsam Fir,11.6,8.5,,,28.9
629,NL,,East,,124,Balsam Fir,12.2,8.8,,,33.9
630,NL,,East,,58,White Birch,7.3,6.1,,,12.7
631,NL,,East,,101,White Birch,12.7,8.0,,,47.1
632,NL,,East,,72,Balsam Fir,9.7,6.0,,,17.5
